name_last,name_suffix,name_first,name_middle,race
berg,,Øyvind,,"GreaterEuropean,WestEuropean,Nordic"
bjorvatn,,Øyvind,,"GreaterEuropean,WestEuropean,Nordic"
bolthof,,Øyvind,,"GreaterEuropean,WestEuropean,Nordic"
halleraker,,Øyvind,,"GreaterEuropean,WestEuropean,Nordic"
hammer,,Øyvind,,"GreaterEuropean,WestEuropean,Nordic"
rimbereid,,Øyvind,,"GreaterEuropean,WestEuropean,Nordic"
sandberg,,Øyvind,,"GreaterEuropean,WestEuropean,Nordic"
skaanes,,Øyvind,,"GreaterEuropean,WestEuropean,Nordic"
staveland,,Øyvind,,"GreaterEuropean,WestEuropean,Nordic"
storflor,,Øyvind,,"GreaterEuropean,WestEuropean,Nordic"
svenning,,Øyvind,,"GreaterEuropean,WestEuropean,Nordic"
ali,,zahid,,"GreaterEuropean,WestEuropean,Nordic"
hopp,,zinken,,"GreaterEuropean,WestEuropean,Nordic"
abraham,,aaron,,"GreaterEuropean,WestEuropean,Hispanic"
schwartzman,,aaron,,"GreaterEuropean,WestEuropean,Hispanic"
bucaram,,abdalá,,"GreaterEuropean,WestEuropean,Hispanic"
nascimento,,abdias,do,"GreaterEuropean,WestEuropean,Hispanic"
cifuentes,,abdón,,"GreaterEuropean,WestEuropean,Hispanic"
samad,,abdool,,"GreaterEuropean,WestEuropean,Hispanic"
kadir,,abdul,,"GreaterEuropean,WestEuropean,Hispanic"
hopkinson,,abdur,rahman slade,"GreaterEuropean,WestEuropean,Hispanic"
castillo,,abelardo,,"GreaterEuropean,WestEuropean,Hispanic"
balbo,,abel,,"GreaterEuropean,WestEuropean,Hispanic"
braga,,abel,,"GreaterEuropean,WestEuropean,Hispanic"
carlevaro,,abel,,"GreaterEuropean,WestEuropean,Hispanic"
posse,,abel,,"GreaterEuropean,WestEuropean,Hispanic"
salinas,,abel,,"GreaterEuropean,WestEuropean,Hispanic"
diniz,,abílio,dos santos,"GreaterEuropean,WestEuropean,Hispanic"
bolha,,a,,"GreaterEuropean,WestEuropean,Hispanic"
elétrico,,aborto,,"GreaterEuropean,WestEuropean,Hispanic"
bentes,,abraham,,"GreaterEuropean,WestEuropean,Hispanic"
oyanedel,,abraham,,"GreaterEuropean,WestEuropean,Hispanic"
palatnik,,abraham,,"GreaterEuropean,WestEuropean,Hispanic"
de moraes,,abrahão,,"GreaterEuropean,WestEuropean,Hispanic"
martins,,abraão,lincoln,"GreaterEuropean,WestEuropean,Hispanic"
,,accla,,"GreaterEuropean,WestEuropean,Hispanic"
freitas,,acelino,,"GreaterEuropean,WestEuropean,Hispanic"
,,aché,,"GreaterEuropean,WestEuropean,Hispanic"
steiner,,achim,,"GreaterEuropean,WestEuropean,Hispanic"
,,achuar,,"GreaterEuropean,WestEuropean,Hispanic"
neves,,aécio,,"GreaterEuropean,WestEuropean,Hispanic"
albrecht,,ada,,"GreaterEuropean,WestEuropean,Hispanic"
cornaro,,ada,,"GreaterEuropean,WestEuropean,Hispanic"
falcon,,ada,,"GreaterEuropean,WestEuropean,Hispanic"
de jesus,,adailton,,"GreaterEuropean,WestEuropean,Hispanic"
neto,,adalberto,hilário ferreira,"GreaterEuropean,WestEuropean,Hispanic"
nery,,adalgisa,,"GreaterEuropean,WestEuropean,Hispanic"
coelho,,adaílson,pereira,"GreaterEuropean,WestEuropean,Hispanic"
da silva,,adalto,batista,"GreaterEuropean,WestEuropean,Hispanic"
da silva santos,,adaílton,,"GreaterEuropean,WestEuropean,Hispanic"
bolzan,,adaílton,martins,"GreaterEuropean,WestEuropean,Hispanic"
adamou,,adamos,,"GreaterEuropean,WestEuropean,Hispanic"
,,adassa,,"GreaterEuropean,WestEuropean,Hispanic"
yéspica,,aída,,"GreaterEuropean,WestEuropean,Hispanic"
calvo,,a.d.,,"GreaterEuropean,WestEuropean,Hispanic"
zamudio,,adela,,"GreaterEuropean,WestEuropean,Hispanic"
tavares,,adelmar,,"GreaterEuropean,WestEuropean,Hispanic"
júnior,,ademar,aparecido xavier,"GreaterEuropean,WestEuropean,Hispanic"
da guia,,ademir,,"GreaterEuropean,WestEuropean,Hispanic"
santos,,ademir,,"GreaterEuropean,WestEuropean,Hispanic"
samaroo,,adesh,,"GreaterEuropean,WestEuropean,Hispanic"
lombardo,,adesio,,"GreaterEuropean,WestEuropean,Hispanic"
da silva,,adhemar,,"GreaterEuropean,WestEuropean,Hispanic"
pimenta,,adhemar,,"GreaterEuropean,WestEuropean,Hispanic"
de barros,,adhemir,,"GreaterEuropean,WestEuropean,Hispanic"
jatene,,adib,domingos,"GreaterEuropean,WestEuropean,Hispanic"
bastidas,,adina,,"GreaterEuropean,WestEuropean,Hispanic"
rocha,,adi,,"GreaterEuropean,WestEuropean,Hispanic"
de oliveira gonçalves,,adílio,,"GreaterEuropean,WestEuropean,Hispanic"
chávez,,adán,,"GreaterEuropean,WestEuropean,Hispanic"
aristarain,,adolfo,,"GreaterEuropean,WestEuropean,Hispanic"
ballivián,,adolfo,,"GreaterEuropean,WestEuropean,Hispanic"
casares,,adolfo,bioy,"GreaterEuropean,WestEuropean,Hispanic"
cambiaso,,adolfo,,"GreaterEuropean,WestEuropean,Hispanic"
cubas,,adolfo,,"GreaterEuropean,WestEuropean,Hispanic"
diz,,adolfo,,"GreaterEuropean,WestEuropean,Hispanic"
holley,,adolfo,,"GreaterEuropean,WestEuropean,Hispanic"
lutz,,adolfo,,"GreaterEuropean,WestEuropean,Hispanic"
saá,,adolfo,rodríguez,"GreaterEuropean,WestEuropean,Hispanic"
saguier,,adolfo,,"GreaterEuropean,WestEuropean,Hispanic"
cruz,,adolfo,schwelm,"GreaterEuropean,WestEuropean,Hispanic"
sigwald,,adolfo,,"GreaterEuropean,WestEuropean,Hispanic"
zumelzú,,adolfo,,"GreaterEuropean,WestEuropean,Hispanic"
seitz,,adolf,,"GreaterEuropean,WestEuropean,Hispanic"
ducke,,adolpho,,"GreaterEuropean,WestEuropean,Hispanic"
hilario,,adonis,,"GreaterEuropean,WestEuropean,Hispanic"
dornelles,,adão,nunes,"GreaterEuropean,WestEuropean,Hispanic"
da silva,,adorcelino,wesley gomes,"GreaterEuropean,WestEuropean,Hispanic"
behar,,adriana,,"GreaterEuropean,WestEuropean,Hispanic"
calcanhotto,,adriana,,"GreaterEuropean,WestEuropean,Hispanic"
delpiano,,adriana,,"GreaterEuropean,WestEuropean,Hispanic"
gil,,adriana,,"GreaterEuropean,WestEuropean,Hispanic"
lima,,adriana,,"GreaterEuropean,WestEuropean,Hispanic"
melo,,adriana,,"GreaterEuropean,WestEuropean,Hispanic"
varela,,adriana,,"GreaterEuropean,WestEuropean,Hispanic"
xenides,,adriana,,"GreaterEuropean,WestEuropean,Hispanic"
caceres,,adrian,,"GreaterEuropean,WestEuropean,Hispanic"
rienzi,,adrian,cola,"GreaterEuropean,WestEuropean,Hispanic"
galisteu,,adriane,,"GreaterEuropean,WestEuropean,Hispanic"
lamo,,adrian,,"GreaterEuropean,WestEuropean,Hispanic"
alves,,adriano,,"GreaterEuropean,WestEuropean,Hispanic"
basso,,adriano,,"GreaterEuropean,WestEuropean,Hispanic"
santos,,adriano,bispo dos,"GreaterEuropean,WestEuropean,Hispanic"
cintra,,adriano,,"GreaterEuropean,WestEuropean,Hispanic"
claro,,adriano,correia,"GreaterEuropean,WestEuropean,Hispanic"
da silva,,adriano,duarte mansur,"GreaterEuropean,WestEuropean,Hispanic"
rossato,,adriano,fabiano,"GreaterEuropean,WestEuropean,Hispanic"
pinto,,adriano,ferreira,"GreaterEuropean,WestEuropean,Hispanic"
garrido,,adriano,,"GreaterEuropean,WestEuropean,Hispanic"
da silva,,adriano,gerlin,"GreaterEuropean,WestEuropean,Hispanic"
moraes,,adriano,,"GreaterEuropean,WestEuropean,Hispanic"
felício,,adriano,nascimento,"GreaterEuropean,WestEuropean,Hispanic"
nascimento,,adriano,padilha,"GreaterEuropean,WestEuropean,Hispanic"
da silva,,adriano,pereira,"GreaterEuropean,WestEuropean,Hispanic"
pimenta,,adriano,,"GreaterEuropean,WestEuropean,Hispanic"
samaniego,,adriano,,"GreaterEuropean,WestEuropean,Hispanic"
spadoto,,adriano,,"GreaterEuropean,WestEuropean,Hispanic"
sarkissian,,adrian,,"GreaterEuropean,WestEuropean,Hispanic"
domenech,,adrián,,"GreaterEuropean,WestEuropean,Hispanic"
garcía,,adrián,,"GreaterEuropean,WestEuropean,Hispanic"
fernández,,adrián,gustavo,"GreaterEuropean,WestEuropean,Hispanic"
gonzález,,adrián,hernán,"GreaterEuropean,WestEuropean,Hispanic"
iaies,,adrián,,"GreaterEuropean,WestEuropean,Hispanic"
mahía,,adrián,,"GreaterEuropean,WestEuropean,Hispanic"
peralta,,adrián,,"GreaterEuropean,WestEuropean,Hispanic"
suar,,adrián,,"GreaterEuropean,WestEuropean,Hispanic"
da silva,,adson,alves,"GreaterEuropean,WestEuropean,Hispanic"
celso,,adu,,"GreaterEuropean,WestEuropean,Hispanic"
pastore,,affonso,celso,"GreaterEuropean,WestEuropean,Hispanic"
giaffone,,affonso,,"GreaterEuropean,WestEuropean,Hispanic"
Évora,,affonso,,"GreaterEuropean,WestEuropean,Hispanic"
pena,,afonso,augusto moreira,"GreaterEuropean,WestEuropean,Hispanic"
reis,,afonso,celso garcia,"GreaterEuropean,WestEuropean,Hispanic"
de freitas rosa,,afonso,cláudio,"GreaterEuropean,WestEuropean,Hispanic"
da silva,,afonso,guimarães,"GreaterEuropean,WestEuropean,Hispanic"
loni,,afoxé,,"GreaterEuropean,WestEuropean,Hispanic"
,,afro-argentines,,"GreaterEuropean,WestEuropean,Hispanic"
,,afro-brazilian,,"GreaterEuropean,WestEuropean,Hispanic"
guimarães,,agberto,,"GreaterEuropean,WestEuropean,Hispanic"
pereira,,agnaldo,cordeiro,"GreaterEuropean,WestEuropean,Hispanic"
,,aguaruna,,"GreaterEuropean,WestEuropean,Hispanic"
garcía,,agustina,,"GreaterEuropean,WestEuropean,Hispanic"
lastagaray,,agustin,,"GreaterEuropean,WestEuropean,Hispanic"
alayes,,agustín,,"GreaterEuropean,WestEuropean,Hispanic"
barrios,,agustín,,"GreaterEuropean,WestEuropean,Hispanic"
calleri,,agustín,,"GreaterEuropean,WestEuropean,Hispanic"
delgado,,agustín,,"GreaterEuropean,WestEuropean,Hispanic"
ossandón,,agustín,edwards,"GreaterEuropean,WestEuropean,Hispanic"
feced,,agustín,,"GreaterEuropean,WestEuropean,Hispanic"
julio,,agustín,,"GreaterEuropean,WestEuropean,Hispanic"
morales,,agustín,,"GreaterEuropean,WestEuropean,Hispanic"
orión,,agustín,,"GreaterEuropean,WestEuropean,Hispanic"
rossi,,agustín,,"GreaterEuropean,WestEuropean,Hispanic"
torassa,,agustín,,"GreaterEuropean,WestEuropean,Hispanic"
moreira,,airto,,"GreaterEuropean,WestEuropean,Hispanic"
daré,,airton,,"GreaterEuropean,WestEuropean,Hispanic"
da silva,,airton,ferreira,"GreaterEuropean,WestEuropean,Hispanic"
seymour,,a.,j.,"GreaterEuropean,WestEuropean,Hispanic"
,,alabi,,"GreaterEuropean,WestEuropean,Hispanic"
,,alacaluf,,"GreaterEuropean,WestEuropean,Hispanic"
belda,,alain,j. p.,"GreaterEuropean,WestEuropean,Hispanic"
linse,,alain-marcel,,"GreaterEuropean,WestEuropean,Hispanic"
bahia,,alan,,"GreaterEuropean,WestEuropean,Hispanic"
possato,,alan,dos santos,"GreaterEuropean,WestEuropean,Hispanic"
garcía,,alan,,"GreaterEuropean,WestEuropean,Hispanic"
arruda,,alan,monken,"GreaterEuropean,WestEuropean,Hispanic"
,,alanzinho,,"GreaterEuropean,WestEuropean,Hispanic"
da silva carvalho,,albadilon,,"GreaterEuropean,WestEuropean,Hispanic"
harguindeguy,,albano,,"GreaterEuropean,WestEuropean,Hispanic"
usuriaga,,albeiro,,"GreaterEuropean,WestEuropean,Hispanic"
becker,,albert,,"GreaterEuropean,WestEuropean,Hispanic"
hammond,,albert,,"GreaterEuropean,WestEuropean,Hispanic"
abdala,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
aleman,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
andrade,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
torrealba,,alberto,arvelo,"GreaterEuropean,WestEuropean,Hispanic"
bachelet,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
blanco,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
gana,,alberto,blest,"GreaterEuropean,WestEuropean,Hispanic"
cabero,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
calderón,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
carrasquilla,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
castilla,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
cavalcanti,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
cortez,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
crane,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
crespo,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
de mendoza,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
demicheli,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
gallo,,alberto,enríquez,"GreaterEuropean,WestEuropean,Hispanic"
de rosa,,alberto,fernández,"GreaterEuropean,WestEuropean,Hispanic"
fujimori,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
aspe,,alberto,garcía,"GreaterEuropean,WestEuropean,Hispanic"
gerchunoff,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
ginastera,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
gollán,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
gonzalez,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
granado,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
guani,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
guerrero,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
martínez,,alberto,guerrero,"GreaterEuropean,WestEuropean,Hispanic"
hurtado,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
larraguibel,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
lecchi,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
camargo,,alberto,lleras,"GreaterEuropean,WestEuropean,Hispanic"
mancini,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
marson,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
martinez,,alberto,martín acosta,"GreaterEuropean,WestEuropean,Hispanic"
moreno,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
naranjo,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
natusch,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
nepomuceno,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
olmedo,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
reyes,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
larreta,,alberto,rodriguez,"GreaterEuropean,WestEuropean,Hispanic"
saichann,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
santofimio,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
santos-dumont,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
suppici,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
noriega,,alberto,tejada,"GreaterEuropean,WestEuropean,Hispanic"
uria,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
vaccarezza,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
nieto,,alberto,valentim do carmo,"GreaterEuropean,WestEuropean,Hispanic"
vargas,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
villamizar,,alberto,,"GreaterEuropean,WestEuropean,Hispanic"
friÄ?,,alberto,vojtÄch,"GreaterEuropean,WestEuropean,Hispanic"
paulsen,,albert,,"GreaterEuropean,WestEuropean,Hispanic"
jara,,albino,,"GreaterEuropean,WestEuropean,Hispanic"
,,alceu,,"GreaterEuropean,WestEuropean,Hispanic"
lima,,alceu,amoroso,"GreaterEuropean,WestEuropean,Hispanic"
valença,,alceu,,"GreaterEuropean,WestEuropean,Hispanic"
arosemena,,alcibíades,,"GreaterEuropean,WestEuropean,Hispanic"
alves,,alcides,araújo,"GreaterEuropean,WestEuropean,Hispanic"
arguedas,,alcides,,"GreaterEuropean,WestEuropean,Hispanic"
ghiggia,,alcides,,"GreaterEuropean,WestEuropean,Hispanic"
de freitas,,alcindo,martha,"GreaterEuropean,WestEuropean,Hispanic"
sartori,,alcindo,,"GreaterEuropean,WestEuropean,Hispanic"
nazaré,,alcione,,"GreaterEuropean,WestEuropean,Hispanic"
,,aldair,,"GreaterEuropean,WestEuropean,Hispanic"
lazo,,alda,,"GreaterEuropean,WestEuropean,Hispanic"
,,aldeoni,,"GreaterEuropean,WestEuropean,Hispanic"
abreu,,aldo,,"GreaterEuropean,WestEuropean,Hispanic"
adorno,,aldo,,"GreaterEuropean,WestEuropean,Hispanic"
estrada,,aldo,,"GreaterEuropean,WestEuropean,Hispanic"
locatelli,,aldo,,"GreaterEuropean,WestEuropean,Hispanic"
poy,,aldo,,"GreaterEuropean,WestEuropean,Hispanic"
rebelo,,aldo,,"GreaterEuropean,WestEuropean,Hispanic"
de sousa,,aldo,rodrigues,"GreaterEuropean,WestEuropean,Hispanic"
tessio,,aldo,,"GreaterEuropean,WestEuropean,Hispanic"
,,alecsandro,,"GreaterEuropean,WestEuropean,Hispanic"
boero,,alejandra,,"GreaterEuropean,WestEuropean,Hispanic"
gutierrez,,alejandra,,"GreaterEuropean,WestEuropean,Hispanic"
guzmán,,alejandra,,"GreaterEuropean,WestEuropean,Hispanic"
krauss,,alejandra,,"GreaterEuropean,WestEuropean,Hispanic"
pizarnik,,alejandra,,"GreaterEuropean,WestEuropean,Hispanic"
agresti,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
aguinaga,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
lanusse,,alejandro,agustín,"GreaterEuropean,WestEuropean,Hispanic"
alonso,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
amenábar,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
bernal,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
berrio,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
botero,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
bustillo,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
chabán,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
cichero,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
domínguez,,alejandro,damián,"GreaterEuropean,WestEuropean,Hispanic"
de la cruz bentos,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
delorte,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
de tomaso,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
dolina,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
falla,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
ferguson,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
fischer,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
freire,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
del barrio,,alejandro,gutiérrez,"GreaterEuropean,WestEuropean,Hispanic"
jodorowsky,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
luzardo,,alejandro,josé suárez,"GreaterEuropean,WestEuropean,Hispanic"
lerner,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
machado,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
mancuso,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
martínez,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
mello,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
meloño,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
moreno,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
obregón,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
orfila,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
larez,,alejandro,otero,"GreaterEuropean,WestEuropean,Hispanic"
planchart,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
plaz,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
puga,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
rebaza,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
rey,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
ruben,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
capurro,,alejandro,rubén,"GreaterEuropean,WestEuropean,Hispanic"
sabella,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
silva,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
spajic,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
astete,,alejandro,velasco,"GreaterEuropean,WestEuropean,Hispanic"
villanueva,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
zaffaroni,,alejandro,,"GreaterEuropean,WestEuropean,Hispanic"
duran,,alejo,,"GreaterEuropean,WestEuropean,Hispanic"
valentina,,alejo,&,"GreaterEuropean,WestEuropean,Hispanic"
,,alemão,,"GreaterEuropean,WestEuropean,Hispanic"
ambrosio,,alessandra,,"GreaterEuropean,WestEuropean,Hispanic"
silvestri-levy,,alessandra,,"GreaterEuropean,WestEuropean,Hispanic"
rosa,,alessandro,beti,"GreaterEuropean,WestEuropean,Hispanic"
da conceição pinto,,alessandro,,"GreaterEuropean,WestEuropean,Hispanic"
felipe,,alessandro,dos,"GreaterEuropean,WestEuropean,Hispanic"
mancini,,alessandro,faiolhe amantino,"GreaterEuropean,WestEuropean,Hispanic"
nunes,,alessandro,,"GreaterEuropean,WestEuropean,Hispanic"
martins,,alessandro,pinheiro,"GreaterEuropean,WestEuropean,Hispanic"
vieira,,alessandro,rosa,"GreaterEuropean,WestEuropean,Hispanic"
soares,,alessandro,,"GreaterEuropean,WestEuropean,Hispanic"
acuña,,alex,,"GreaterEuropean,WestEuropean,Hispanic"
del castillo,,alexander,,"GreaterEuropean,WestEuropean,Hispanic"
espinoza,,alexander,,"GreaterEuropean,WestEuropean,Hispanic"
reyes,,alexander,gustavo sanchez,"GreaterEuropean,WestEuropean,Hispanic"
lugo,,alexander,,"GreaterEuropean,WestEuropean,Hispanic"
muñoz,,alexander,,"GreaterEuropean,WestEuropean,Hispanic"
pilis,,alexander,,"GreaterEuropean,WestEuropean,Hispanic"
viveros,,alexander,,"GreaterEuropean,WestEuropean,Hispanic"
von humboldt,,alexander,,"GreaterEuropean,WestEuropean,Hispanic"
witt,,alexander,,"GreaterEuropean,WestEuropean,Hispanic"
araujo,,alexandra,,"GreaterEuropean,WestEuropean,Hispanic"
waldeck,,alexandra,braun,"GreaterEuropean,WestEuropean,Hispanic"
von fürstenberg,,alexandra,,"GreaterEuropean,WestEuropean,Hispanic"
da silva,,alexandre,afonso,"GreaterEuropean,WestEuropean,Hispanic"
alves,,alexandre,,"GreaterEuropean,WestEuropean,Hispanic"
da silva,,alexandre,,"GreaterEuropean,WestEuropean,Hispanic"
de pontes,,alexandre,,"GreaterEuropean,WestEuropean,Hispanic"
de lima júnior,,alexandre,farias,"GreaterEuropean,WestEuropean,Hispanic"
nogueira,,alexandre,franca,"GreaterEuropean,WestEuropean,Hispanic"
frota,,alexandre,,"GreaterEuropean,WestEuropean,Hispanic"
gallo,,alexandre,,"GreaterEuropean,WestEuropean,Hispanic"
ribeiro,,alexandre,garcia,"GreaterEuropean,WestEuropean,Hispanic"
gemignani,,alexandre,,"GreaterEuropean,WestEuropean,Hispanic"
guimarães,,alexandre,,"GreaterEuropean,WestEuropean,Hispanic"
herchcovitch,,alexandre,,"GreaterEuropean,WestEuropean,Hispanic"
oliveira,,alexandre,josé,"GreaterEuropean,WestEuropean,Hispanic"
massura,,alexandre,,"GreaterEuropean,WestEuropean,Hispanic"
negri,,alexandre,,"GreaterEuropean,WestEuropean,Hispanic"
pato,,alexandre,,"GreaterEuropean,WestEuropean,Hispanic"
ferreira,,alexandre,rodrigues,"GreaterEuropean,WestEuropean,Hispanic"
negrão,,alexandre,sarnes,"GreaterEuropean,WestEuropean,Hispanic"
simoni,,alexandre,,"GreaterEuropean,WestEuropean,Hispanic"
kirton,,alexandrino,,"GreaterEuropean,WestEuropean,Hispanic"
de melo santos,,alex,antônio,"GreaterEuropean,WestEuropean,Hispanic"
vega,,alexa,,"GreaterEuropean,WestEuropean,Hispanic"
de azevedo terra,,alex,barbosa,"GreaterEuropean,WestEuropean,Hispanic"
barros,,alex,,"GreaterEuropean,WestEuropean,Hispanic"
fernandes,,alex,bruno costa,"GreaterEuropean,WestEuropean,Hispanic"
bunbury,,alex,,"GreaterEuropean,WestEuropean,Hispanic"
carrasquel,,alex,,"GreaterEuropean,WestEuropean,Hispanic"
da silva,,alex,,"GreaterEuropean,WestEuropean,Hispanic"
da silva,,alex,,"GreaterEuropean,WestEuropean,Hispanic"
ely,,alex,,"GreaterEuropean,WestEuropean,Hispanic"
escobar,,alex,,"GreaterEuropean,WestEuropean,Hispanic"
fox,,alex,,"GreaterEuropean,WestEuropean,Hispanic"
garcia,,alex,,"GreaterEuropean,WestEuropean,Hispanic"
gonzález,,alex,,"GreaterEuropean,WestEuropean,Hispanic"
herrera,,alex,,"GreaterEuropean,WestEuropean,Hispanic"
house,,alex,,"GreaterEuropean,WestEuropean,Hispanic"
amore,,alexis,,"GreaterEuropean,WestEuropean,Hispanic"
garcía,,alexis,,"GreaterEuropean,WestEuropean,Hispanic"
henriquez,,alexis,,"GreaterEuropean,WestEuropean,Hispanic"
infante,,alexis,,"GreaterEuropean,WestEuropean,Hispanic"
mendoza,,alexis,,"GreaterEuropean,WestEuropean,Hispanic"
weisheim,,alexis,,"GreaterEuropean,WestEuropean,Hispanic"
de oliveira fraga,,alex,josé,"GreaterEuropean,WestEuropean,Hispanic"
